Transaction_ID,Date,Year,Month,Quarter,Department,Region,Product_Category,Customer_Segment,Revenue,COGS,Operating_Expense,Budget_Revenue,Budget_COGS,Budget_Expense
TXN01017,22/02/2025,2025,2,Q1,Operations,Auckland,Hardware,SME,15451.78,11482.35,1096.93,15479.22,11352.81,1132.87
TXN01590,22/02/2025,2025,2,Q1,Customer Service,Wellington,Professional Services,Corporate,27610.2,10673.2,2479.96,25176.66,10363.02,2454.4
TXN00560,23/02/2025,2025,2,Q1,Customer Service,Tauranga,Consulting,Government,26640.4,11595.25,2300.81,23949.97,11615.96,2342.55
TXN01588,23/02/2025,2025,2,Q1,Marketing,Auckland,Hardware,Corporate,27874.25,19421.99,3261.18,26343.04,19656.61,3330.12
TXN00429,24/02/2025,2025,2,Q1,Customer Service,Christchurch,Software,Corporate,20061.08,6134.27,1536.78,20739.46,6393.82,1432.43
TXN00745,24/02/2025,2025,2,Q1,Operations,Hamilton,Consulting,Individual,11728.95,4801.26,923.76,10979.35,4927.25,908.47
TXN00211,25/02/2025,2025,2,Q1,IT,Wellington,Software,Individual,11056.28,3739.41,1023.95,9929.39,3894.92,1045.35
TXN01793,25/02/2025,2025,2,Q1,Customer Service,Christchurch,Hardware,Individual,6739.54,4945.53,548.78,6731.76,5068.89,574.1
TXN00335,26/02/2025,2025,2,Q1,Customer Service,Wellington,Software,Government,18591.24,6077.62,1372.17,19753.37,6395.17,1342.56
TXN01635,26/02/2025,2025,2,Q1,Customer Service,Auckland,Software,Corporate,27159.91,10010.61,2219.62,25736.29,10042.12,2293.34
TXN01834,27/02/2025,2025,2,Q1,Administration,Wellington,Hardware,SME,13839.39,9177.73,997.81,12857.79,9490.84,997.21
TXN01669,1/03/2025,2025,3,Q1,Sales,Wellington,Consulting,SME,25187.37,9760.71,2277.98,24843.97,9879.08,2208.94
TXN00132,2/03/2025,2025,3,Q1,IT,Auckland,Professional Services,SME,26432.59,9912.69,2655.61,27797.22,9744.45,2781.82
TXN00648,3/03/2025,2025,3,Q1,Marketing,Christchurch,Support Services,Corporate,10988.22,4360.74,1340.04,10955.42,4584.53,1345.84
TXN00834,4/03/2025,2025,3,Q1,Sales,Christchurch,Professional Services,Government,23402.6,9433.46,2317.84,22665.05,10070.56,2190.79
TXN01549,4/03/2025,2025,3,Q1,Marketing,Auckland,Training,Individual,9725.37,4370.47,1159.64,9673.23,4597.13,1186.41
TXN02000,4/03/2025,2025,3,Q1,Operations,Auckland,Professional Services,Corporate,31373.97,12118.76,2466.17,30580.37,12224.27,2462.77
TXN01039,5/03/2025,2025,3,Q1,Customer Service,Hamilton,Training,SME,8973.43,3909.11,811.41,9064.59,3696.89,879.04
TXN01688,5/03/2025,2025,3,Q1,Marketing,Wellington,Support Services,Corporate,20673.22,7743.8,2557.54,19610.11,7593.72,2628.61
TXN00803,6/03/2025,2025,3,Q1,Customer Service,Auckland,Hardware,Corporate,24307.24,15789.13,2231.92,24242.95,16088.87,2362.14
TXN00892,7/03/2025,2025,3,Q1,Sales,Wellington,Consulting,Corporate,41298.49,17158.03,3873.54,37361.11,16516.62,4129.57
TXN01312,7/03/2025,2025,3,Q1,Administration,Auckland,Support Services,SME,10209.82,3600.08,755.08,9835.89,3549.74,778.73
TXN01389,7/03/2025,2025,3,Q1,Customer Service,Auckland,Hardware,SME,23325.47,15393.52,2045.02,24806.55,15722.75,2153.26
TXN01992,7/03/2025,2025,3,Q1,Customer Service,Hamilton,Hardware,SME,14512.22,9224.34,1087.85,13559.41,9836.35,1130.67
TXN01996,7/03/2025,2025,3,Q1,Customer Service,Tauranga,Software,Government,14812.89,5300.65,1278.3,14053.89,5249.62,1292.93
TXN00541,8/03/2025,2025,3,Q1,Administration,Christchurch,Consulting,SME,14577.99,5931.55,1107.51,13992.12,5909.55,1059.45
TXN00675,8/03/2025,2025,3,Q1,Sales,Auckland,Hardware,Individual,12059.85,8190.5,1242.13,11468.35,7979.52,1348.99
TXN00835,8/03/2025,2025,3,Q1,Operations,Wellington,Consulting,Government,39196.84,14697.39,2597.77,40794.98,15154.2,2571.53
TXN00530,9/03/2025,2025,3,Q1,Administration,Auckland,Software,Corporate,22754.96,8069.51,2093.94,20183.1,8875.94,2044.15
TXN00160,10/03/2025,2025,3,Q1,Marketing,Hamilton,Hardware,Corporate,16583.53,11463.09,2050.61,15361.73,11718.85,1901.16
TXN00481,10/03/2025,2025,3,Q1,Administration,Wellington,Training,SME,7182.68,3409.29,534.86,6582.79,3698.96,525.89
TXN01957,10/03/2025,2025,3,Q1,Marketing,Auckland,Training,Corporate,14903.96,6505.88,1700.75,15448.27,6771.67,1796.31
TXN00868,11/03/2025,2025,3,Q1,IT,Auckland,Consulting,Corporate,36306.08,16192.67,3382.75,36437.84,16175,3621.6
TXN01333,11/03/2025,2025,3,Q1,Sales,Hamilton,Professional Services,Corporate,26104.87,10474.69,2253.92,25470.99,10966.28,2214.02
TXN01932,11/03/2025,2025,3,Q1,Operations,Wellington,Training,SME,10233.95,4712.81,756.37,10076.86,5256.73,739.5
TXN00998,12/03/2025,2025,3,Q1,Operations,Wellington,Consulting,SME,20175.8,9341.7,1498.05,20255.7,9542.76,1473.98
TXN01448,12/03/2025,2025,3,Q1,IT,Auckland,Professional Services,Corporate,30138.37,13143.41,2928.28,27783.11,14073.69,3037.45
TXN00646,13/03/2025,2025,3,Q1,Sales,Auckland,Professional Services,SME,24765.19,9717.47,2025.67,25223.79,9842.69,2027.24
TXN01098,13/03/2025,2025,3,Q1,IT,Wellington,Software,SME,18606.42,6413.63,2040.81,19035.47,6574.78,2080.65
TXN00207,14/03/2025,2025,3,Q1,Sales,Christchurch,Software,SME,15158.49,5153.34,1551.15,15041.38,5168.97,1534.77
TXN00693,15/03/2025,2025,3,Q1,Customer Service,Hamilton,Consulting,Corporate,23664.13,9942.58,2104.01,22149.47,10073.11,2165.94
TXN01036,16/03/2025,2025,3,Q1,Sales,Hamilton,Support Services,Corporate,15663.32,6118.65,1262.48,14367.7,6001.74,1353.4
TXN01529,16/03/2025,2025,3,Q1,Sales,Tauranga,Software,SME,17605.7,6068.36,1682.22,16481.36,6049.92,1717.8
TXN00136,17/03/2025,2025,3,Q1,Sales,Auckland,Hardware,SME,19168.87,12775.05,1786.46,19421.32,12429,1853.37
TXN00987,17/03/2025,2025,3,Q1,Administration,Tauranga,Professional Services,Corporate,18921.26,7429.42,1328.57,16778.87,7315.08,1386.63
TXN01302,17/03/2025,2025,3,Q1,Customer Service,Tauranga,Software,Corporate,13815.32,4629.88,1323.55,12721.23,4830.57,1387.78
TXN00090,18/03/2025,2025,3,Q1,Sales,Hamilton,Training,SME,9598.52,4363.86,893.99,9504.08,4292.39,959.22
TXN00232,19/03/2025,2025,3,Q1,Customer Service,Wellington,Software,Government,18766.41,6584.56,1634.93,18835.05,6728.84,1654.56
TXN01027,19/03/2025,2025,3,Q1,Operations,Auckland,Professional Services,SME,24951.92,10873.89,2059.58,24350.67,11012.17,2030.34
TXN00426,21/03/2025,2025,3,Q1,Marketing,Christchurch,Consulting,Corporate,14484.27,5811.99,1781.23,13731.12,6202.06,1814.94
TXN00870,21/03/2025,2025,3,Q1,IT,Auckland,Professional Services,Government,33771.35,13816.23,3044.63,33724.89,14799.38,2889.23
TXN01433,21/03/2025,2025,3,Q1,Customer Service,Hamilton,Consulting,Corporate,23107.87,9386.29,2007.44,24191.57,10252.22,2297.46
TXN00459,22/03/2025,2025,3,Q1,Sales,Tauranga,Consulting,SME,12752.75,4912.75,1016.74,12458.71,5072.12,1031.38
TXN00508,22/03/2025,2025,3,Q1,Sales,Christchurch,Professional Services,Corporate,33163.25,12890.63,3130.38,33416.34,12354.15,3079.53
TXN00701,22/03/2025,2025,3,Q1,Sales,Wellington,Professional Services,SME,26352.99,11129.41,2576.44,26064.71,10720.22,2621.17
TXN01326,22/03/2025,2025,3,Q1,Sales,Auckland,Training,Corporate,14759.17,6783.46,1406.15,13711.5,7126.3,1382.77
TXN01483,22/03/2025,2025,3,Q1,Sales,Christchurch,Training,SME,6992.46,3077.07,750.73,6925.28,3226.76,810.01
TXN01755,22/03/2025,2025,3,Q1,Operations,Auckland,Support Services,Individual,7354.09,2844.6,608.47,6640.52,2841.08,656.87
TXN00240,23/03/2025,2025,3,Q1,Administration,Tauranga,Support Services,Corporate,8393.74,3253.16,649.02,8430.38,3279.56,647.88
TXN00751,23/03/2025,2025,3,Q1,Sales,Christchurch,Software,Corporate,26459.12,9065.05,2066.64,26030.92,9041.7,2089.89
TXN00901,23/03/2025,2025,3,Q1,Sales,Christchurch,Software,SME,14590.5,5037.3,1468.57,14599.9,5116.67,1517.29
TXN00861,24/03/2025,2025,3,Q1,Customer Service,Auckland,Professional Services,SME,24936.62,10557.85,2385.47,24055.27,10741.01,2695.42
TXN00978,24/03/2025,2025,3,Q1,Customer Service,Hamilton,Professional Services,Corporate,15489.95,6219.07,1454.05,14438.79,5972.46,1442.31
TXN01467,24/03/2025,2025,3,Q1,Customer Service,Auckland,Consulting,SME,28496.11,12116.27,2382.81,27425.46,12699.51,2670.33
TXN01995,24/03/2025,2025,3,Q1,Administration,Auckland,Support Services,Government,7825.95,3174.2,618.3,8443.61,3190.33,629.84
TXN00690,25/03/2025,2025,3,Q1,Sales,Wellington,Consulting,Corporate,41202.12,17228.93,3947.47,40459.71,16702.63,4206.79
TXN00318,26/03/2025,2025,3,Q1,Sales,Auckland,Support Services,Corporate,15683.54,5982.73,1477.73,14866.29,6119.56,1627.78
TXN01295,26/03/2025,2025,3,Q1,Customer Service,Hamilton,Professional Services,SME,13785.57,5683.59,1199.02,14157.79,6066.59,1241.45
TXN01694,26/03/2025,2025,3,Q1,Administration,Hamilton,Hardware,Corporate,12262.97,8559.69,877.59,10886.23,8991.42,865.65
TXN01173,27/03/2025,2025,3,Q1,Administration,Auckland,Software,Corporate,25655.63,8623.55,2125.61,24134.16,8816.99,2130.15
TXN01242,27/03/2025,2025,3,Q1,Sales,Tauranga,Hardware,SME,12751.8,8358.26,959.97,11994.24,8747.5,1072.02
TXN01287,29/03/2025,2025,3,Q1,Administration,Tauranga,Consulting,Government,16146.86,6396.12,1042.33,15352.47,6637.67,1120.97
TXN01429,29/03/2025,2025,3,Q1,Sales,Christchurch,Professional Services,SME,18144.34,7559.27,1554.95,18272.95,7265.81,1597.48
TXN01746,29/03/2025,2025,3,Q1,Operations,Christchurch,Support Services,Corporate,13647.17,5518.58,1228.11,13417.22,5477.53,1280.75
TXN01390,30/03/2025,2025,3,Q1,Sales,Auckland,Professional Services,Corporate,46055.89,18968.36,4406.29,37785.99,17488.05,4299.08
TXN01893,31/03/2025,2025,3,Q1,Sales,Auckland,Support Services,SME,17781.71,6870.57,1690.64,18166.12,7299.97,1806.38
TXN00156,1/04/2025,2025,4,Q2,Administration,Wellington,Consulting,SME,16080.46,6799.43,1260.17,14511.49,6553.57,1348.88
TXN00479,1/04/2025,2025,4,Q2,IT,Tauranga,Professional Services,SME,17907.2,7053.69,1787.19,16964.79,6944.17,1804.9
TXN00656,1/04/2025,2025,4,Q2,Customer Service,Wellington,Consulting,Corporate,33140.13,13649.83,2871.75,32130.78,14237.78,2879.61
TXN00122,2/04/2025,2025,4,Q2,Sales,Hamilton,Hardware,Individual,10532,7464.1,1038.64,9537.68,7714.74,1051.83
TXN01272,2/04/2025,2025,4,Q2,IT,Hamilton,Support Services,Corporate,14184.54,5238.98,1471.85,14246.32,5194.22,1424.06
TXN01024,3/04/2025,2025,4,Q2,Customer Service,Tauranga,Professional Services,SME,13677.3,5587.22,1121.03,13484.04,6016.68,1139.47
TXN01231,3/04/2025,2025,4,Q2,Sales,Christchurch,Hardware,Corporate,24762.48,17320.03,2498.59,21029.67,17474.74,2623.36
TXN01238,3/04/2025,2025,4,Q2,Customer Service,Christchurch,Consulting,Corporate,28233.61,11203.71,2229.91,28226.24,11279.44,2258.63
TXN01262,4/04/2025,2025,4,Q2,Customer Service,Hamilton,Support Services,Corporate,10949.21,4152.75,1029.44,11314.36,4440.71,1043.13
TXN01375,4/04/2025,2025,4,Q2,IT,Wellington,Hardware,SME,14125.02,9867.38,1277.15,13147.65,9936.46,1305.38
TXN01559,4/04/2025,2025,4,Q2,IT,Auckland,Professional Services,Corporate,37633.7,15602.23,3569.89,37956.58,16370.96,3774.71
TXN01735,4/04/2025,2025,4,Q2,Customer Service,Auckland,Consulting,Individual,17407.9,7156.84,1535.63,17730.5,7271.61,1524.24
TXN00112,5/04/2025,2025,4,Q2,Customer Service,Auckland,Consulting,Individual,14357.21,6110.7,1207.07,14048.26,6440.91,1252.27
TXN01115,5/04/2025,2025,4,Q2,Customer Service,Hamilton,Support Services,SME,8682.36,3405.29,742.35,8003.32,3507.83,720.66
TXN01291,5/04/2025,2025,4,Q2,Operations,Hamilton,Software,Corporate,20886.99,6520.27,1645.12,19768.03,6400,1689.02
TXN01800,5/04/2025,2025,4,Q2,Operations,Hamilton,Software,Government,25057.13,8943.43,1949.73,25863.47,9088.96,2047.46
TXN00743,6/04/2025,2025,4,Q2,Customer Service,Hamilton,Support Services,SME,9884.02,3752.99,796.82,9334.08,3595.32,792.6
TXN01391,6/04/2025,2025,4,Q2,Operations,Christchurch,Software,Corporate,33162.66,11082.98,2850.09,32510.87,11990.54,2704.8
TXN01700,6/04/2025,2025,4,Q2,IT,Wellington,Training,Corporate,11162.06,4989.97,1166.97,11367.82,5153.93,1160.65
TXN01792,6/04/2025,2025,4,Q2,IT,Wellington,Professional Services,Corporate,32391.09,12039.78,3274.83,30288.2,11907.06,3394.99
TXN00228,7/04/2025,2025,4,Q2,Operations,Auckland,Software,Corporate,41173.12,14838.81,3269.08,39435.64,15299.33,3221.99
TXN00609,7/04/2025,2025,4,Q2,Customer Service,Wellington,Hardware,Individual,15394.32,10049.25,1402.66,15125.35,10310.11,1375.49
TXN01213,7/04/2025,2025,4,Q2,IT,Auckland,Training,SME,9005.18,3671.38,824.92,8636.96,3588.74,839.2
TXN01243,7/04/2025,2025,4,Q2,Sales,Hamilton,Professional Services,Corporate,26403.3,10358.73,2584.23,23728.44,9949.32,2450.86
TXN01289,7/04/2025,2025,4,Q2,Operations,Tauranga,Hardware,Corporate,14325.31,10163.99,1144.94,13541.92,10415.62,1169.28
TXN01075,8/04/2025,2025,4,Q2,Customer Service,Wellington,Hardware,SME,16589.02,11016.25,1460.07,15193.72,11404.93,1399.34
TXN01968,8/04/2025,2025,4,Q2,Administration,Auckland,Support Services,Corporate,18069.06,6661.93,1307.33,16699.88,6573.15,1400.78
TXN00081,9/04/2025,2025,4,Q2,Operations,Tauranga,Support Services,SME,10442.74,4164.09,771.14,10455.66,4052.23,812.63
TXN00396,9/04/2025,2025,4,Q2,IT,Christchurch,Software,SME,13647.66,4682.2,1527.37,12634.63,4735.82,1523.32
TXN00523,9/04/2025,2025,4,Q2,IT,Hamilton,Support Services,Corporate,12739.99,4986.74,1275.31,12101.03,5276.33,1334.19
TXN01551,9/04/2025,2025,4,Q2,Sales,Wellington,Consulting,Individual,16990.18,6745.43,1610.24,17298.79,6955.97,1567.63
TXN01976,9/04/2025,2025,4,Q2,Operations,Auckland,Consulting,Government,44403.82,17629.94,3401.66,40969.14,17895.02,3173.37
TXN00428,10/04/2025,2025,4,Q2,Marketing,Christchurch,Consulting,Corporate,19677.65,8044.28,2038.41,18280.54,8192.58,2187.07
TXN00733,10/04/2025,2025,4,Q2,Operations,Tauranga,Software,Corporate,18607.1,6537.09,1673.39,18001.58,6893.89,1701.02
TXN01078,10/04/2025,2025,4,Q2,Operations,Auckland,Support Services,SME,11123.42,3806.92,867.67,10264.09,3819.06,873.59
TXN01676,11/04/2025,2025,4,Q2,Sales,Christchurch,Consulting,Government,35907.19,15341.63,3054.92,36332.97,16097,3141.44
TXN01918,11/04/2025,2025,4,Q2,Customer Service,Tauranga,Software,Corporate,19680.27,6744.52,1494.48,20550.65,6754.52,1505.46
TXN00975,12/04/2025,2025,4,Q2,Customer Service,Auckland,Training,Corporate,13305.71,5189.14,1203.06,12818.59,5588.53,1250.58
TXN00288,13/04/2025,2025,4,Q2,IT,Tauranga,Software,SME,16460.36,5967.82,1877.13,15407.02,5809.87,1925.45
TXN01679,13/04/2025,2025,4,Q2,Administration,Tauranga,Consulting,Government,18342.02,7465.18,1426.94,19081.42,7655.58,1373.3
TXN00334,14/04/2025,2025,4,Q2,IT,Tauranga,Professional Services,SME,15583.44,5518.98,1579.5,14635.64,5497.09,1489.49
TXN00476,14/04/2025,2025,4,Q2,Customer Service,Auckland,Professional Services,SME,23421.73,9066,1895.17,24870.19,9723.87,1905.96
TXN01277,16/04/2025,2025,4,Q2,Sales,Hamilton,Software,Corporate,17446.2,6010.54,1446.5,16301.96,5999.64,1530.09
TXN00774,17/04/2025,2025,4,Q2,Customer Service,Hamilton,Hardware,Individual,9275.17,6245.68,774.29,9947.11,6540.02,808.44
TXN01989,17/04/2025,2025,4,Q2,Customer Service,Wellington,Hardware,Government,25588.35,18240.48,2316.81,24194.78,18231.37,2469.43
TXN00913,18/04/2025,2025,4,Q2,Administration,Auckland,Support Services,Government,13116.28,4766.78,998.17,13028.65,4427.86,1059.58
TXN01533,18/04/2025,2025,4,Q2,Administration,Christchurch,Professional Services,Government,17776.75,6663.48,1154.67,16927.66,6792.17,1223.92
TXN01141,19/04/2025,2025,4,Q2,Customer Service,Christchurch,Hardware,Corporate,18378.69,12243.61,1734.8,18406.92,12501.78,1818.81
TXN01731,19/04/2025,2025,4,Q2,Operations,Hamilton,Consulting,Corporate,17630.31,7847.01,1392.92,17554.53,8147.35,1417.92
TXN00080,20/04/2025,2025,4,Q2,Customer Service,Auckland,Consulting,Corporate,42331.45,16869.7,3468.14,41101.41,17364.87,3482.68
TXN00101,20/04/2025,2025,4,Q2,Administration,Hamilton,Consulting,Individual,13046.04,5129.86,868.17,12420.51,5133.17,923.92
TXN01876,21/04/2025,2025,4,Q2,Customer Service,Wellington,Software,Corporate,18491.87,6550.06,1643.26,17169.52,6671.54,1639.79
TXN01760,23/04/2025,2025,4,Q2,Administration,Christchurch,Consulting,Government,26517.7,10741.69,1902.69,24184.38,10290.89,1877.95
TXN00078,24/04/2025,2025,4,Q2,Customer Service,Auckland,Professional Services,Government,21525.41,8101.26,2010.5,20984.57,7815.92,2088.62
TXN00532,24/04/2025,2025,4,Q2,Sales,Auckland,Consulting,Corporate,64179.02,27004.84,6452.84,61200.66,28341.88,6302.46
TXN00737,24/04/2025,2025,4,Q2,IT,Tauranga,Consulting,Corporate,21823.29,8597.55,2716.95,19645.51,8766.8,2673.63
TXN00790,24/04/2025,2025,4,Q2,Operations,Wellington,Professional Services,SME,24040.94,9344.51,2136.01,25141.4,9583,2055.4
TXN00941,24/04/2025,2025,4,Q2,IT,Tauranga,Training,Government,9255.68,3796.64,971.56,8936.07,3661.39,1047.62
TXN01369,24/04/2025,2025,4,Q2,Operations,Christchurch,Software,Government,17620.84,5935.8,1535.05,18220.29,6287.29,1647.99
TXN01603,24/04/2025,2025,4,Q2,Sales,Wellington,Consulting,SME,27986.12,10768.23,2734.36,27727.83,11114.49,2618.1
TXN01772,24/04/2025,2025,4,Q2,Sales,Auckland,Software,Corporate,41884.9,13410.87,3592.89,41047.22,12988.14,3719.53
TXN01777,24/04/2025,2025,4,Q2,Marketing,Auckland,Training,Individual,7248.1,2995.56,829.87,7714.35,2943.03,850.22
TXN00169,25/04/2025,2025,4,Q2,Administration,Auckland,Software,Corporate,26713.09,9018.42,1871.79,26199.98,9368.99,1851.95
TXN01886,25/04/2025,2025,4,Q2,Customer Service,Auckland,Consulting,Corporate,32133.96,13242.1,2843.93,29423.25,13213.81,2667.99
TXN00828,26/04/2025,2025,4,Q2,Customer Service,Auckland,Software,Corporate,24776.05,8724.39,2038.88,23746.2,8918.69,2156.86
TXN01318,26/04/2025,2025,4,Q2,Administration,Wellington,Professional Services,Government,26470.12,11049.55,1974.48,27154.59,11225.6,1888.62
TXN01998,26/04/2025,2025,4,Q2,IT,Wellington,Support Services,Government,17109.12,6528.87,1529.33,17087.1,6365.57,1652.2
TXN00154,27/04/2025,2025,4,Q2,Administration,Hamilton,Training,Government,10252.3,4843.91,786.4,9396.84,4758.41,796.22
TXN00627,27/04/2025,2025,4,Q2,Customer Service,Hamilton,Software,Corporate,16468.62,5354.37,1375.75,17086.58,5583.77,1387.51
TXN01522,27/04/2025,2025,4,Q2,Sales,Wellington,Software,Government,14446.29,4972.25,1347.86,12747.81,4953.36,1484.9
TXN00313,28/04/2025,2025,4,Q2,IT,Auckland,Hardware,Individual,15208.14,10707.36,1627.77,15300.28,11060.01,1714.33
TXN01602,28/04/2025,2025,4,Q2,Customer Service,Christchurch,Support Services,Government,12421.69,4812.66,1117.43,12526.83,4902.36,1060.27
TXN00015,29/04/2025,2025,4,Q2,Sales,Wellington,Consulting,Corporate,39115.24,15176.47,4030.56,40357.33,15662.27,4072.24
TXN00140,30/04/2025,2025,4,Q2,Sales,Christchurch,Professional Services,SME,21865.04,8661.39,2025.52,19538.39,8380.5,2181.75
TXN00176,1/05/2025,2025,5,Q2,Sales,Tauranga,Support Services,Corporate,13902.19,4916.54,1409.16,14586.45,5106.97,1441.58
TXN00964,2/05/2025,2025,5,Q2,Marketing,Auckland,Professional Services,Corporate,22772.87,8470.15,2545.84,24238.88,8028.73,2407.65
TXN00339,4/05/2025,2025,5,Q2,Customer Service,Auckland,Hardware,Government,22123.79,15639.28,2005.29,21408.18,15939.07,2004.93
TXN00717,4/05/2025,2025,5,Q2,Administration,Auckland,Consulting,Government,22037.27,9750.67,1815.03,20680.31,10215.41,1633.49
TXN01236,4/05/2025,2025,5,Q2,Administration,Wellington,Professional Services,Corporate,20960.2,8300.11,1706.98,21662.82,8411.7,1744.98
TXN01278,4/05/2025,2025,5,Q2,Sales,Hamilton,Consulting,Corporate,27744.11,11719.51,2794.84,27744.36,11449.92,2699.15
TXN01978,4/05/2025,2025,5,Q2,Administration,Hamilton,Software,Government,12098.79,4013.78,870.58,10406.55,3895.84,801.25
TXN01883,5/05/2025,2025,5,Q2,Administration,Wellington,Hardware,SME,14709.45,9590.31,1104.77,16001.78,10158.54,1215.23
TXN01981,5/05/2025,2025,5,Q2,Sales,Auckland,Hardware,SME,19242.74,14186.68,1635.5,18894.81,15014.1,1678.02
TXN01252,7/05/2025,2025,5,Q2,IT,Auckland,Software,Government,23467.39,7900.31,2368.21,22332.07,7836.65,2495.99
TXN01499,8/05/2025,2025,5,Q2,Marketing,Auckland,Software,Government,37253.96,13069.18,4910.7,38004.02,13042.15,5259.62
TXN00728,10/05/2025,2025,5,Q2,Sales,Auckland,Professional Services,Corporate,31191.05,12934.77,2837.96,30807.25,13137.22,2689.32
TXN00921,10/05/2025,2025,5,Q2,Customer Service,Auckland,Professional Services,Corporate,26194.72,10333.11,2530.72,25826.1,9979.94,2502.99
TXN01912,10/05/2025,2025,5,Q2,Customer Service,Christchurch,Consulting,SME,35685.2,15341.38,3143.49,31221.16,16312.56,3121.4
TXN00651,12/05/2025,2025,5,Q2,Marketing,Auckland,Consulting,Corporate,34205.28,14933.93,4213.06,32837.42,15368.21,4014.5
TXN01930,12/05/2025,2025,5,Q2,Operations,Christchurch,Software,SME,11267.77,3656.82,852.23,10398.07,3838.47,859.06
TXN00422,13/05/2025,2025,5,Q2,Sales,Christchurch,Hardware,Corporate,18661.19,12375.57,1613.86,18734.13,12331.18,1556.23
TXN00969,13/05/2025,2025,5,Q2,Administration,Auckland,Software,Individual,13960.7,4466.65,1175.53,12932.47,4277.56,1252.93
TXN01041,13/05/2025,2025,5,Q2,IT,Wellington,Consulting,Government,28139.46,11666.3,2898.82,29190.76,11655.15,2900.66
TXN00205,14/05/2025,2025,5,Q2,Operations,Auckland,Training,Government,13936.41,6134.86,1042.84,14233.2,6329.76,1073.68
TXN00607,15/05/2025,2025,5,Q2,Sales,Auckland,Consulting,SME,20374.13,8561.69,1712.68,18687.4,8669.87,1680.71
TXN01275,15/05/2025,2025,5,Q2,IT,Tauranga,Professional Services,SME,17282.39,6787.96,1805.4,16687.48,6519.31,1773.69
TXN00204,16/05/2025,2025,5,Q2,Sales,Christchurch,Support Services,Corporate,17905.49,6345.45,1700.76,16127.12,6616.07,1676.05
TXN00500,16/05/2025,2025,5,Q2,Marketing,Christchurch,Software,Corporate,18008.91,6162.59,2299.44,18394.42,6325.8,2368.92
TXN00880,16/05/2025,2025,5,Q2,Operations,Wellington,Training,SME,13713.78,5965.22,1199.92,14626.76,5950.22,1207.89
TXN01165,16/05/2025,2025,5,Q2,Marketing,Auckland,Software,Corporate,24948.89,8585.15,2939.92,23303.99,8777.55,2765.02
TXN00445,17/05/2025,2025,5,Q2,Marketing,Wellington,Support Services,Government,10439.01,3762.76,1354.42,10170.34,3753.42,1197.69
TXN00518,17/05/2025,2025,5,Q2,Marketing,Christchurch,Software,SME,15705.2,5660.3,1838.84,16453.09,5883.19,1949.84
TXN00061,18/05/2025,2025,5,Q2,Customer Service,Wellington,Consulting,Corporate,24259.52,9733.22,2163.76,22955.26,9585.31,2208.79
TXN00225,18/05/2025,2025,5,Q2,Customer Service,Tauranga,Software,Corporate,14818.09,5170.32,1173.69,14958.75,5125.6,1196.25
TXN00503,18/05/2025,2025,5,Q2,Operations,Auckland,Hardware,Government,19422.03,12508.82,1502.45,17736.08,12802.53,1545.21
TXN00638,18/05/2025,2025,5,Q2,Sales,Auckland,Support Services,Corporate,16359,6141.98,1358.19,15104.88,6377.69,1366.71
TXN01128,18/05/2025,2025,5,Q2,Customer Service,Wellington,Software,SME,15982.55,5934.71,1391.57,14889.92,5796.21,1370.88
TXN01536,18/05/2025,2025,5,Q2,Customer Service,Auckland,Professional Services,Corporate,36338.57,14112.45,3645.97,33127.38,14194.16,3491.5
TXN00405,19/05/2025,2025,5,Q2,Administration,Tauranga,Hardware,Corporate,11839.03,7419.53,915.68,11455.29,7354.35,902.06
TXN01271,19/05/2025,2025,5,Q2,Sales,Hamilton,Hardware,Individual,9577.6,6499.67,1042.65,9382.69,6288.3,1058.88
TXN01988,19/05/2025,2025,5,Q2,Sales,Hamilton,Professional Services,Government,13765.95,5453.53,1396.47,13708.53,5590.55,1390.88
TXN00008,20/05/2025,2025,5,Q2,Sales,Auckland,Software,SME,28178.87,9576.86,2870.46,27816.69,10131.77,2924.01
TXN00496,20/05/2025,2025,5,Q2,Sales,Auckland,Support Services,Corporate,25556.61,9533.22,2276.08,24473.22,9808.9,2269.34
TXN00554,20/05/2025,2025,5,Q2,Operations,Auckland,Software,Corporate,32692.77,11159.15,2828.66,34029.4,11405,2865.26
TXN00588,20/05/2025,2025,5,Q2,Customer Service,Auckland,Consulting,Government,23420.49,9544.49,1893.37,22716.56,9877.06,2062.23
TXN01376,20/05/2025,2025,5,Q2,IT,Auckland,Software,Individual,12067.34,4015.42,1518.44,11148.28,3912.96,1567.7
TXN00198,21/05/2025,2025,5,Q2,Operations,Wellington,Support Services,SME,8438.01,3167.86,685.88,7927.9,3292.85,704.09
TXN01555,21/05/2025,2025,5,Q2,IT,Hamilton,Hardware,SME,10267.15,7097.31,872.35,9858.55,7135.61,835.79
TXN01745,21/05/2025,2025,5,Q2,IT,Christchurch,Consulting,Individual,13343.78,6023.31,1437.9,12828.42,6011.56,1356.58
TXN00759,22/05/2025,2025,5,Q2,Operations,Tauranga,Professional Services,Corporate,21658.41,8834.28,1946,20040.38,9103.24,1927.58
TXN00075,23/05/2025,2025,5,Q2,Customer Service,Tauranga,Training,Corporate,10725.2,4886.95,963.17,10432.33,4668.28,972.54
TXN00218,23/05/2025,2025,5,Q2,Customer Service,Wellington,Training,Government,9318.52,4214.98,801.82,8713.5,4469.81,777.27
